English,Hindi,Gujarati,Marathi,Kannada,Malayalam,Tamil,Telugu,Bengali,Assamese,Punjabi,Odia
"The ‘Poshan Tracker’ is a mobile based application rolled out by the Ministry of Women and Child Development, Government of India on 1st March 2021 through National e-Governance Division (NeGD), Poshan Tracker is an important governance tool. Technology under Poshan Tracker is being leveraged for dynamic identification of stunting, wasting, under-weight prevalence among children and last mile tracking of nutrition service delivery.","POSHAN tracker, a mobile application of the National e-Governance Division (NeGD) of the Ministry of Women and Child Development, Government of India, was launched on 1st March 2021 through an important tool called MyGov.","POSHAN tracker is a mobile based application launched by the Ministry of Women and Child Development, Government of India on March 1, 2021, as an important governance tool by the National e-Governance Division (NeGD), MyGov, which leverages technology under POSHAN tracker to provide last mile tracking of child stunting, wedding, weight loss dynamic identification and nutrition service delivery.","POSHAN tracker is a mobile application developed by the Ministry of Women and Child Development, Government of India through the National e-Governance Division (NeGD), MyGov as an important governance tool on March 1, 2021.","POSHAN tracker is a mobile based application launched on 1st March 2021 by the Ministry of Women and Child Development, Government of India through the National e-Governance Division (NeGD), MyGov as a major governance tool","POSHAN tracker (NeGD) is a mobile based application launched by the Ministry of Women and Child Development, Government of India, as an important administrative tool through the National e-Governance Division (NeGD) namely MyGov on 1st March 2021, leveraging technology under POSHAN tracker for dynamic identification of stunting, wasting and weight loss in children and last mile tracking of nutritional service delivery.","POSHAN tracker is a mobile application which was launched by the Ministry of Women and Child Development, Government of India through National e-Governance Division (NeGD), MyGov on 1st March 2021 as an important governance tool for effective identification of technology under POSHAN tracker, child stunting, weight loss, last-mile monitoring of nutrition service delivery etc.","POSHAN tracker is a mobile based application which has been launched by the Ministry of Women and Child Development, Government of India, National e-Governance Division (NeGD), MyGov as an important governance tool on 1st March 2021","POSHAN tracker is a mobile based application launched by the Ministry of Women and Child Development, Government of India, through the National e-Governance Division (NeGD), MyGov as an important governance tool from 1st March 2021","POSHAN tracker is a mobile based application developed by the Ministry of Women and Child Development, Government of India through the National e-Governance Division (NeGD), MyGov as an important governance tool as on 1st March 2021","POSHAN tracker is a mobile based application launched by the Ministry of Women and Child Development, Government of India on 1st March 2021 as an important governance tool by the National e-Governance Division (NeGD), MyGov. Under POSHAN tracker, the technology is being leveraged for continuous monitoring of children till the end of service delivery.","Apparel Tracker is a mobile based application developed by the Ministry of Women and Child Development, Government of India through the National e-Governance Division (NeGD) created on 1st March 2021, to act as an important tool of governance. The technology under the Apparel Tracker is being used for stenting, wasting, low weight prevalence among children and for tracking the last mile tracking of delivery of nutritional services."
The Poshan Tracker is a job-aid to the Anganwadi worker for efficient delivery of services along with reflection of their efforts. It is a critical and beneficiary-centric service delivery Application under POSHAN Abhiyaan which will promote real time data with analytics.,POSHAN tracker is an important and beneficiary centric service delivery application under POSHAN Abhiyaan which will also encourage real-time analytics.,POSHAN tracker is an important and beneficiary-oriented service delivery application under POSHAN Abhiyaan which will promote real-time data with analytics.,POSHAN tracker is a job-oriented service delivery application under POSHAN Abhiyaan which will promote real-time data with analytics.,POSHAN tracker is an important and beneficiary-centric service delivery application under POSHAN Abhiyaan which promotes real-time data with analytics.,POSHAN tracker is a career support service delivery application which is critical and beneficiary centric under POSHAN Abhiyaan and will promote real-time data addition along with analytics.,POSHAN tracker is an important and beneficiary-centric service delivery application under POSHAN Abhiyaan which encourages real-time data with analytics.,POSHAN tracker is a complex and profit-oriented service delivery application under POSHAN Abhiyaan which promotes real-time data with analytics.,Poshan Tracker is a job ad for Anganwadi Workers to serve them efficiently with their efforts reflecting. It is an important and beneficiary-centric service delivery application under POSHAN Abhiyaan which will promote real time data analytics.,POSHAN tracker is an action-oriented service delivery platform for Anganwadi Workers with a focus on quick and accurate delivery of services. It is an important and beneficial central service delivery application under POSHAN Abhiyaan that disseminates real-time data along with analysis.,POSHAN tracker is a job-oriented service delivery application under POSHAN Abhiyaan to provide skilled services to Anganwadi workers with a reflection of their efforts to promote real time data analysis.,A job-support to Anganwadi workers for efficient delivery of services along with a reflection of their efforts. This is an important and beneficiary-centric service delivery application under POSHAN Abhiyaan which will promote real-time data along with analytics.
Services availed by,Services Availed by,Services Availed by,Services Availed by,Services Availed by,Services Availed by,Services Availed by,Services Availed by,Services Availed by,Services Availed by,Services Availed by,Services Availed by
Beneficiaries at Anaganwadi Center,Benefits at Anaganwadi Centre,Benefits at Anaganwadi Centre,Benefits at Anaganwadi Centre,Benefits at Anaganwadi Centre,Benefits at Anaganwadi Centre,Benefits at Anaganwadi Centre,Benefits at Anaganwadi Centre,Benefits at Anaganwadi Centre,Benefits at Anaganwadi Centre,Benefits at Anaganwadi Centre,Benefits at Anaganwadi Centre
Take Home Ration,Home Ration,Eat at home,Take Home Ration,Eat at home,Take Home Ration,Take Home Ration,Take Home Ration,Ration for taking home,Take-Home Ration,Carry home ration,Take Home Ration
Hot Cooked Meal,Hot Cooked Meal,Hot cooked food,Hot cooked meals,Hot Meals,Hot cooked food,Hot cooked food,Hot Cooked Mill,Hot cooked food,Hot Cooked Food,Hot cooked food,Hot Cooked Foods
Morning Snacks,Morning Snacks,Morning Snacks,Morning Snacks,Morning Snacks,Morning Snacks,Morning Snacks,Morning Snacks,Morning Snacks,Morning Snacks,Morning Snacks,Morning Snacks
Nutrition and,Nutrition and,Nutrition and,Nutrition and,Nutrition and,Nutrition and,Nutrition and,Nutrition and,Nutrition and,Nutrition and,Nutrition and,Nutrition and
Health checkup,Health checkup,Health check up,Health check up,Health check up,Health check up,Health check up,Health check up,Health check up,Health check up,Health checkup,Health check up
WHAT ARE,What are,Whats what,What are,Whats what,Whats what,What the.?,What is what,What is the shot,What happens to,What are,What is it
Poshan Tracker Features,Features of Nutrition Tracker,Features of Potion Tracker,Features of POSHAN tracker,Potion tracker features,Potion Tracker Features,POSHAN tracker features,Features of POSHAN tracker,Poshan Tracker Properties,Features of the Nutrition Tracker,Nutrition tracker features,Page Tracker Properties
Real time recording and Monitoring,Real time recording and monitoring,Real-time recording and monitoring,Real-time recording and monitoring,Real-time Recording and Monitoring,Live recording and monitoring,Real time recording and monitoring,Real-time recording and monitoring,Real time recording and monitoring,Real-time Recording and Monitoring,Real-time Recording and Monitoring,Real time recording and monitoring.
"The Poshan Tracker enables real-time monitoring and tracking of all AWCs and beneficiaries on defined indicators. It is built using centralized data architecture that also aligns with the digital technology systems of other ministries and programs. The objective is to provide a 360-degree view of the activities of the Anganwadi Centre (AWC), service deliveries of Anganwadi Workers (AWWs) and complete beneficiary management for pregnant women, lactating mothers and children. The public dashboard helps to impart transparency on services delivered to beneficiaries.","The POSHAN tracker enables real time tracking and monitoring of all Anganwadi workers as well as beneficiaries based on defined indicators. It is built using centralized data structures wherein other Ministries and their programs are aligned through a digital system. The objective is to provide 360 degree view of Anganwadi Centre activities, service delivery of Anganwadi workers, and overall beneficiary management of pregnant women, lactating mothers and children. The main function of the Public Dashboard is to help maintain transparency in the delivery of services to the beneficiary.","The POSHAN tracker enables real-time monitoring and tracking of all AWCs and beneficiaries on the assigned indices it is built using central data architecture which is also aligned with the digital technology systems of other Ministries and programs aimed at providing a 360-degree view of Anganwadi Centre (AWC) activities, service delivery of Anganwadi Workers (AWWs) and overall beneficiary management for pregnant women, lactating mothers and children.","The POSHAN tracker enables real time monitoring and tracking of all Anganwadi Centres and beneficiaries on defined indicators. This is built on a centralized data architecture that is also aligned with the digital technology systems of other Ministries and programs. The goal is to provide a 360-degree view of the Anganwadi Centre (Anganwadi Centre), the service delivery of Anganwadi workers (Anganwadi Sevikas) and the entire beneficiary management for pregnant women, lactating mothers and children.","The POSHAN tracker will enable real-time monitoring and tracking of all AWCs and beneficiaries on defined indicators. It is built using a centralized data architecture, which aligns with the digital technology systems of other Ministries and Design Programs. It aims to provide a 360-degree view of the service delivery of Anganwadi Centres (AWCs), Anganwadi Workers (AWWs) and full beneficiary management of Pregnant Women, Lactating Mothers and Children. The Public Dashboard will help in providing transparency in services provided to the beneficiaries.","The POSHAN Tracker enables real time monitoring and tracking of all AWCs and beneficiaries in the defined indicators. It is built on a centralized data architecture which aligns with the digital technology systems of other Ministries and programs. Aim is to provide 360 degree view of the activities of Anganwadis (AWCs), services of Anganwadi Workers (AWWs), full beneficiary management for pregnant women and lactating mothers and children.","POSHAN tracker enables real time monitoring of all AWCs and beneficiaries and monitoring in defined indicators and is built on a centralized data architecture aligned with digital technology frameworks of other Ministries and Schemes to provide a 360 degree view of the functioning of Anganwadi Centres (AWCs), service delivery of Anganwadi Workers (AWWs) and overall beneficiary management for pregnant women, lactating mothers and children.","The POSHAN tracker will facilitate real time monitoring and tracking of all Anganwadi Centres and beneficiaries on defined indicators. It is built using centralized data architecture, which will align with the digital technology systems of other Ministries and programs. It aims to provide a 360 degree view of the activities of Anganwadi Centre (AWC), service delivery of Anganwadi Workers (AWWs) and full beneficiary ownership to pregnant women, lactating mothers and children. and help the Public Dashboard to provide transparency on the services provided to the beneficiaries.","POSHAN tracker enables real-time monitoring and tracking of beneficiaries across all AWCs and defined indicators. It is built using centralized data architecture that is aligned with the digital technology systems of other Ministries and programs. The objective is to provide services of Anganwadi Centres (AWCs), Anganwadi Workers (AWWs) and provide 360-degree view of full beneficiary management for pregnant women, lactating mothers and children. Public dashboards help in providing transparency in services provided to the beneficiaries.",The POSHAN tracker enables real time monitoring and tracking of all AWCs and beneficiaries on indicators defined by POSHAN tracker.,The POSHAN tracker enables real-time monitoring and tracking of all Anganwadi Centres (AWCs) and beneficiaries on defined indicators.,The background tracker enables real time monitoring and tracking of all AWCs and beneficiaries in specific indicators. It is built on a centralized data architecture which is in parallel with the digital technology system of other Ministries and programs.
